date,interval_start,steps,activity_level
2025-12-15,00:00,72,sedentary
2025-12-15,00:15,0,sedentary
2025-12-15,00:30,111,sedentary
2025-12-15,00:45,155,sedentary
2025-12-15,01:00,0,sedentary
2025-12-15,01:15,0,sedentary
2025-12-15,01:30,0,sedentary
2025-12-15,01:45,128,sedentary
2025-12-15,02:00,400,highlyActive
2025-12-15,02:15,338,highlyActive
2025-12-15,02:30,97,sedentary
2025-12-15,02:45,0,sedentary
2025-12-15,03:00,0,sedentary
2025-12-15,03:15,0,sleeping
2025-12-15,03:30,0,sleeping
2025-12-15,03:45,0,sleeping
2025-12-15,04:00,0,sleeping
2025-12-15,04:15,0,sleeping
2025-12-15,04:30,0,sleeping
2025-12-15,04:45,0,sleeping
2025-12-15,05:00,0,sleeping
2025-12-15,05:15,0,sleeping
2025-12-15,05:30,0,sleeping
2025-12-15,05:45,0,sleeping
2025-12-16,06:00,0,sleeping
2025-12-16,06:15,0,sleeping
2025-12-16,06:30,0,sleeping
2025-12-16,06:45,0,sleeping
2025-12-16,07:00,0,sleeping
2025-12-16,07:15,0,sleeping
2025-12-16,07:30,0,sleeping
2025-12-16,07:45,0,sleeping
2025-12-16,08:00,0,sleeping
2025-12-16,08:15,0,sleeping
2025-12-16,08:30,0,sleeping
2025-12-16,08:45,0,sleeping
2025-12-16,09:00,0,sleeping
2025-12-16,09:15,0,sleeping
2025-12-16,09:30,0,sleeping
2025-12-16,09:45,0,sleeping
2025-12-16,10:00,0,sleeping
2025-12-16,10:15,0,sleeping
2025-12-16,10:30,0,sleeping
2025-12-16,10:45,0,sleeping
2025-12-16,11:00,0,sleeping
2025-12-16,11:15,0,sleeping
2025-12-16,11:30,0,sleeping
2025-12-16,11:45,0,sleeping
2025-12-16,12:00,0,sleeping
2025-12-16,12:15,0,sleeping
2025-12-16,12:30,0,sleeping
2025-12-16,12:45,0,sleeping
2025-12-16,13:00,0,sleeping
2025-12-16,13:15,0,sleeping
2025-12-16,13:30,9,sleeping
2025-12-16,13:45,0,sleeping
2025-12-16,14:00,95,sleeping
2025-12-16,14:15,0,sedentary
2025-12-16,14:30,11,sedentary
2025-12-16,14:45,155,sedentary
2025-12-16,15:00,156,sedentary
2025-12-16,15:15,77,sedentary
2025-12-16,15:30,109,sedentary
2025-12-16,15:45,134,active
2025-12-16,16:00,49,generic
2025-12-16,16:15,150,generic
2025-12-16,16:30,161,generic
2025-12-16,16:45,239,active
2025-12-16,17:00,254,active
2025-12-16,17:15,222,active
2025-12-16,17:30,242,active
2025-12-16,17:45,410,active
2025-12-16,18:00,185,active
2025-12-16,18:15,232,active
2025-12-16,18:30,196,active
2025-12-16,18:45,412,active
2025-12-16,19:00,557,active
2025-12-16,19:15,253,active
2025-12-16,19:30,198,active
2025-12-16,19:45,0,sedentary
2025-12-16,20:00,208,active
2025-12-16,20:15,21,sedentary
2025-12-16,20:30,282,active
2025-12-16,20:45,201,active
2025-12-16,21:00,9,sedentary
2025-12-16,21:15,85,sedentary
2025-12-16,21:30,45,sedentary
2025-12-16,21:45,322,active
2025-12-16,22:00,344,active
2025-12-16,22:15,381,active
2025-12-16,22:30,365,active
2025-12-16,22:45,501,active
2025-12-16,23:00,648,active
2025-12-16,23:15,36,sedentary
2025-12-16,23:30,0,sedentary
2025-12-16,23:45,0,sedentary
2025-12-16,00:00,189,active
2025-12-16,00:15,206,active
2025-12-16,00:30,299,active
2025-12-16,00:45,278,active
2025-12-16,01:00,61,sedentary
2025-12-16,01:15,126,sedentary
2025-12-16,01:30,290,active
2025-12-16,01:45,188,active
2025-12-16,02:00,373,active
2025-12-16,02:15,376,active
2025-12-16,02:30,332,active
2025-12-16,02:45,231,active
2025-12-16,03:00,88,sedentary
2025-12-16,03:15,48,sedentary
2025-12-16,03:30,22,sedentary
2025-12-16,03:45,72,sedentary
2025-12-16,04:00,0,sleeping
2025-12-16,04:15,0,sleeping
2025-12-16,04:30,0,sleeping
2025-12-16,04:45,0,sleeping
2025-12-16,05:00,0,sleeping
2025-12-16,05:15,0,sleeping
2025-12-16,05:30,0,sleeping
2025-12-16,05:45,0,sleeping
2025-12-17,06:00,0,sleeping
2025-12-17,06:15,7,sleeping
2025-12-17,06:30,0,sleeping
2025-12-17,06:45,0,sleeping
2025-12-17,07:00,0,sleeping
2025-12-17,07:15,0,sleeping
2025-12-17,07:30,0,sleeping
2025-12-17,07:45,0,sleeping
2025-12-17,08:00,0,sleeping
2025-12-17,08:15,0,sleeping
2025-12-17,08:30,0,sleeping
2025-12-17,08:45,0,sleeping
2025-12-17,09:00,0,sleeping
2025-12-17,09:15,0,sleeping
2025-12-17,09:30,0,sleeping
2025-12-17,09:45,0,sleeping
2025-12-17,10:00,0,sleeping
2025-12-17,10:15,0,sleeping
2025-12-17,10:30,11,sleeping
2025-12-17,10:45,0,sleeping
2025-12-17,11:00,10,sleeping
2025-12-17,11:15,0,sleeping
2025-12-17,11:30,0,sleeping
2025-12-17,11:45,0,sleeping
2025-12-17,12:00,0,sleeping
2025-12-17,12:15,0,sleeping
2025-12-17,12:30,0,sleeping
2025-12-17,12:45,0,sleeping
2025-12-17,13:00,0,sleeping
2025-12-17,13:15,0,sleeping
2025-12-17,13:30,0,sleeping
2025-12-17,13:45,0,sleeping
2025-12-17,14:00,0,sleeping
2025-12-17,14:15,0,sleeping
2025-12-17,14:30,44,sleeping
2025-12-17,14:45,101,sedentary
2025-12-17,15:00,149,active
2025-12-17,15:15,88,sedentary
2025-12-17,15:30,141,sedentary
2025-12-17,15:45,115,sedentary
2025-12-17,16:00,504,active
2025-12-17,16:15,339,active
2025-12-17,16:30,238,highlyActive
2025-12-17,16:45,198,sedentary
2025-12-17,17:00,105,active
2025-12-17,17:15,231,active
2025-12-17,17:30,222,active
2025-12-17,17:45,210,sedentary
2025-12-17,18:00,339,highlyActive
2025-12-17,18:15,112,active
2025-12-17,18:30,172,generic
2025-12-17,18:45,166,active
2025-12-17,19:00,139,sedentary
2025-12-17,19:15,25,sedentary
2025-12-17,19:30,0,sedentary
2025-12-17,19:45,0,sedentary
2025-12-17,20:00,0,sedentary
2025-12-17,20:15,111,sedentary
2025-12-17,20:30,103,sedentary
2025-12-17,20:45,180,active
2025-12-17,21:00,220,active
2025-12-17,21:15,129,active
2025-12-17,21:30,171,active
2025-12-17,21:45,182,active
2025-12-17,22:00,173,active
2025-12-17,22:15,358,active
2025-12-17,22:30,220,active
2025-12-17,22:45,73,generic
2025-12-17,23:00,106,sedentary
2025-12-17,23:15,167,active
2025-12-17,23:30,159,active
2025-12-17,23:45,47,sedentary
2025-12-17,00:00,229,active
2025-12-17,00:15,123,active
2025-12-17,00:30,152,generic
2025-12-17,00:45,305,active
2025-12-17,01:00,170,active
2025-12-17,01:15,117,sedentary
2025-12-17,01:30,130,active
2025-12-17,01:45,15,sedentary
2025-12-17,02:00,137,active
2025-12-17,02:15,159,sedentary
2025-12-17,02:30,175,sedentary
2025-12-17,02:45,27,sedentary
2025-12-17,03:00,0,sedentary
2025-12-17,03:15,20,sedentary
2025-12-17,03:30,65,sedentary
2025-12-17,03:45,0,sleeping
2025-12-17,04:00,0,sleeping
2025-12-17,04:15,0,sleeping
2025-12-17,04:30,0,sleeping
2025-12-17,04:45,0,sleeping
2025-12-17,05:00,0,sleeping
2025-12-17,05:15,0,sleeping
2025-12-17,05:30,0,sleeping
2025-12-17,05:45,0,sleeping
2025-12-18,06:00,11,sleeping
2025-12-18,06:15,0,sleeping
2025-12-18,06:30,0,sleeping
2025-12-18,06:45,0,sleeping
2025-12-18,07:00,0,sleeping
2025-12-18,07:15,0,sleeping
2025-12-18,07:30,0,sleeping
2025-12-18,07:45,0,sleeping
2025-12-18,08:00,0,sleeping
2025-12-18,08:15,0,sleeping
2025-12-18,08:30,0,sleeping
2025-12-18,08:45,0,sleeping
2025-12-18,09:00,0,sleeping
2025-12-18,09:15,0,sleeping
2025-12-18,09:30,0,sleeping
2025-12-18,09:45,0,sleeping
2025-12-18,10:00,0,sleeping
2025-12-18,10:15,0,sleeping
2025-12-18,10:30,0,sleeping
2025-12-18,10:45,0,sleeping
2025-12-18,11:00,0,sleeping
2025-12-18,11:15,0,sleeping
2025-12-18,11:30,0,sleeping
2025-12-18,11:45,0,sleeping
2025-12-18,12:00,0,sleeping
2025-12-18,12:15,0,sleeping
2025-12-18,12:30,0,sleeping
2025-12-18,12:45,0,sleeping
2025-12-18,13:00,0,sleeping
2025-12-18,13:15,0,sleeping
2025-12-18,13:30,0,sleeping
2025-12-18,13:45,0,sleeping
2025-12-18,14:00,0,sleeping
2025-12-18,14:15,103,sedentary
2025-12-18,14:30,228,sedentary
2025-12-18,14:45,194,active
2025-12-18,15:00,121,sedentary
2025-12-18,15:15,105,sedentary
2025-12-18,15:30,140,sedentary
2025-12-18,15:45,133,active
2025-12-18,16:00,80,sedentary
2025-12-18,16:15,97,sedentary
2025-12-18,16:30,156,sedentary
2025-12-18,16:45,117,sedentary
2025-12-18,17:00,236,active
2025-12-18,17:15,121,sedentary
2025-12-18,17:30,238,active
2025-12-18,17:45,742,active
2025-12-18,18:00,239,active
2025-12-18,18:15,581,active
2025-12-18,18:30,167,active
2025-12-18,18:45,0,sedentary
2025-12-18,19:00,155,sedentary
2025-12-18,19:15,81,sedentary
2025-12-18,19:30,98,sedentary
2025-12-18,19:45,161,active
2025-12-18,20:00,188,active
2025-12-18,20:15,124,active
2025-12-18,20:30,44,sedentary
2025-12-18,20:45,92,sedentary
2025-12-18,21:00,0,sedentary
2025-12-18,21:15,43,sedentary
2025-12-18,21:30,0,sedentary
2025-12-18,21:45,0,sedentary
2025-12-18,22:00,0,sedentary
2025-12-18,22:15,0,sedentary
2025-12-18,22:30,16,sedentary
2025-12-18,22:45,0,sedentary
2025-12-18,23:00,0,sedentary
2025-12-18,23:15,0,sedentary
2025-12-18,23:30,129,sedentary
2025-12-18,23:45,218,active
2025-12-18,00:00,11,sedentary
2025-12-18,00:15,97,sedentary
2025-12-18,00:30,107,sedentary
2025-12-18,00:45,80,sedentary
2025-12-18,01:00,128,sedentary
2025-12-18,01:15,304,active
2025-12-18,01:30,220,active
2025-12-18,01:45,706,active
2025-12-18,02:00,82,sedentary
2025-12-18,02:15,0,sedentary
2025-12-18,02:30,0,sedentary
2025-12-18,02:45,0,sedentary
2025-12-18,03:00,26,sedentary
2025-12-18,03:15,0,sleeping
2025-12-18,03:30,0,sleeping
2025-12-18,03:45,0,sleeping
2025-12-18,04:00,0,sleeping
2025-12-18,04:15,42,sleeping
2025-12-18,04:30,0,sleeping
2025-12-18,04:45,0,sleeping
2025-12-18,05:00,0,sleeping
2025-12-18,05:15,0,sleeping
2025-12-18,05:30,0,sleeping
2025-12-18,05:45,0,sleeping
2025-12-19,06:00,0,sleeping
2025-12-19,06:15,0,sleeping
2025-12-19,06:30,0,sleeping
2025-12-19,06:45,0,sleeping
2025-12-19,07:00,11,sleeping
2025-12-19,07:15,0,sleeping
2025-12-19,07:30,0,sleeping
2025-12-19,07:45,0,sleeping
2025-12-19,08:00,0,sleeping
2025-12-19,08:15,0,sleeping
2025-12-19,08:30,0,sleeping
2025-12-19,08:45,0,sleeping
2025-12-19,09:00,0,sleeping
2025-12-19,09:15,0,sleeping
2025-12-19,09:30,0,sleeping
2025-12-19,09:45,0,sleeping
2025-12-19,10:00,0,sleeping
2025-12-19,10:15,0,sleeping
2025-12-19,10:30,0,sleeping
2025-12-19,10:45,0,sleeping
2025-12-19,11:00,0,sleeping
2025-12-19,11:15,0,sleeping
2025-12-19,11:30,0,sleeping
2025-12-19,11:45,0,sleeping
2025-12-19,12:00,0,sleeping
2025-12-19,12:15,0,sleeping
2025-12-19,12:30,0,sleeping
2025-12-19,12:45,0,sleeping
2025-12-19,13:00,0,sleeping
2025-12-19,13:15,0,sleeping
2025-12-19,13:30,0,sleeping
2025-12-19,13:45,49,sleeping
2025-12-19,14:00,185,sedentary
2025-12-19,14:15,84,sedentary
2025-12-19,14:30,110,active
2025-12-19,14:45,37,sedentary
2025-12-19,15:00,58,sedentary
2025-12-19,15:15,149,active
2025-12-19,15:30,115,sedentary
2025-12-19,15:45,129,active
2025-12-19,16:00,133,generic
2025-12-19,16:15,19,generic
2025-12-19,16:30,0,generic
2025-12-19,16:45,27,sedentary
2025-12-19,17:00,0,sedentary
2025-12-19,17:15,82,sedentary
2025-12-19,17:30,11,sedentary
2025-12-19,17:45,25,sedentary
2025-12-19,18:00,57,sedentary
2025-12-19,18:15,34,sedentary
2025-12-19,18:30,75,sedentary
2025-12-19,18:45,82,sedentary
2025-12-19,19:00,192,active
2025-12-19,19:15,177,sedentary
2025-12-19,19:30,0,sedentary
2025-12-19,19:45,211,sedentary
2025-12-19,20:00,126,sedentary
2025-12-19,20:15,143,sedentary
2025-12-19,20:30,0,sedentary
2025-12-19,20:45,38,sedentary
2025-12-19,21:00,21,sedentary
2025-12-19,21:15,0,sedentary
2025-12-19,21:30,0,sedentary
2025-12-19,21:45,58,sedentary
2025-12-19,22:00,291,active
2025-12-19,22:15,125,sedentary
2025-12-19,22:30,0,sedentary
2025-12-19,22:45,142,sedentary
2025-12-19,23:00,19,sedentary
2025-12-19,23:15,0,sedentary
2025-12-19,23:30,0,sedentary
2025-12-19,23:45,0,sedentary
2025-12-19,00:00,81,sedentary
2025-12-19,00:15,7,sedentary
2025-12-19,00:30,267,active
2025-12-19,00:45,83,sedentary
2025-12-19,01:00,21,sedentary
2025-12-19,01:15,245,sedentary
2025-12-19,01:30,177,sedentary
2025-12-19,01:45,65,sedentary
2025-12-19,02:00,29,sedentary
2025-12-19,02:15,219,active
2025-12-19,02:30,219,active
2025-12-19,02:45,25,sedentary
2025-12-19,03:00,56,sedentary
2025-12-19,03:15,0,sedentary
2025-12-19,03:30,0,sleeping
2025-12-19,03:45,0,sleeping
2025-12-19,04:00,0,sleeping
2025-12-19,04:15,0,sleeping
2025-12-19,04:30,0,sleeping
2025-12-19,04:45,0,sleeping
2025-12-19,05:00,0,sleeping
2025-12-19,05:15,0,sleeping
2025-12-19,05:30,12,sleeping
2025-12-19,05:45,0,sleeping
2025-12-20,06:00,0,sleeping
2025-12-20,06:15,0,sleeping
2025-12-20,06:30,0,sleeping
2025-12-20,06:45,0,sleeping
2025-12-20,07:00,0,sleeping
2025-12-20,07:15,0,sleeping
2025-12-20,07:30,0,sleeping
2025-12-20,07:45,0,sleeping
2025-12-20,08:00,0,sleeping
2025-12-20,08:15,0,sleeping
2025-12-20,08:30,0,sleeping
2025-12-20,08:45,0,sleeping
2025-12-20,09:00,0,sleeping
2025-12-20,09:15,0,sleeping
2025-12-20,09:30,0,sleeping
2025-12-20,09:45,0,sleeping
2025-12-20,10:00,0,sleeping
2025-12-20,10:15,0,sleeping
2025-12-20,10:30,0,sleeping
2025-12-20,10:45,0,sleeping
2025-12-20,11:00,0,sleeping
2025-12-20,11:15,0,sleeping
2025-12-20,11:30,0,sleeping
2025-12-20,11:45,0,sleeping
2025-12-20,12:00,0,sleeping
2025-12-20,12:15,0,sleeping
2025-12-20,12:30,0,sleeping
2025-12-20,12:45,0,sleeping
2025-12-20,13:00,0,sleeping
2025-12-20,13:15,35,sedentary
2025-12-20,13:30,0,sedentary
2025-12-20,13:45,12,sedentary
2025-12-20,14:00,208,sedentary
2025-12-20,14:15,301,highlyActive
2025-12-20,14:30,153,active
2025-12-20,14:45,142,sedentary
2025-12-20,15:00,181,active
2025-12-20,15:15,67,sedentary
2025-12-20,15:30,72,sedentary
2025-12-20,15:45,118,active
2025-12-20,16:00,64,sedentary
2025-12-20,16:15,146,sedentary
2025-12-20,16:30,105,active
2025-12-20,16:45,169,active
2025-12-20,17:00,274,active
2025-12-20,17:15,214,active
2025-12-20,17:30,114,sedentary
2025-12-20,17:45,89,sedentary
2025-12-20,18:00,90,sedentary
2025-12-20,18:15,139,active
2025-12-20,18:30,32,generic
2025-12-20,18:45,85,generic
2025-12-20,19:00,93,generic
2025-12-20,19:15,152,active
2025-12-20,19:30,485,active
2025-12-20,19:45,5,sedentary
2025-12-20,20:00,82,sedentary
2025-12-20,20:15,76,sedentary
2025-12-20,20:30,145,sedentary
2025-12-20,20:45,0,sedentary
2025-12-20,21:00,107,sedentary
2025-12-20,21:15,95,sedentary
2025-12-20,21:30,0,sedentary
2025-12-20,21:45,0,sedentary
2025-12-20,22:00,0,sedentary
2025-12-20,22:15,19,sedentary
2025-12-20,22:30,0,sedentary
2025-12-20,22:45,408,active
2025-12-20,23:00,1138,active
2025-12-20,23:15,1120,active
2025-12-20,23:30,1468,active
2025-12-20,23:45,0,sedentary
2025-12-20,00:00,0,sedentary
2025-12-20,00:15,0,sedentary
2025-12-20,00:30,0,sedentary
2025-12-20,00:45,0,sedentary
2025-12-20,01:00,0,sedentary
2025-12-20,01:15,11,sedentary
2025-12-20,01:30,207,active
2025-12-20,01:45,102,sedentary
2025-12-20,02:00,87,sedentary
2025-12-20,02:15,140,active
2025-12-20,02:30,300,active
2025-12-20,02:45,0,sedentary
2025-12-20,03:00,7,sleeping
2025-12-20,03:15,0,sleeping
2025-12-20,03:30,0,sleeping
2025-12-20,03:45,0,sleeping
2025-12-20,04:00,0,sleeping
2025-12-20,04:15,0,sleeping
2025-12-20,04:30,0,sleeping
2025-12-20,04:45,0,sleeping
2025-12-20,05:00,0,sleeping
2025-12-20,05:15,0,sleeping
2025-12-20,05:30,7,sleeping
2025-12-20,05:45,0,sleeping
2025-12-21,06:00,0,sleeping
2025-12-21,06:15,0,sleeping
2025-12-21,06:30,0,sleeping
2025-12-21,06:45,11,sleeping
2025-12-21,07:00,6,sleeping
2025-12-21,07:15,0,sleeping
2025-12-21,07:30,0,sleeping
2025-12-21,07:45,0,sleeping
2025-12-21,08:00,0,sleeping
2025-12-21,08:15,0,sleeping
2025-12-21,08:30,0,sleeping
2025-12-21,08:45,0,sleeping
2025-12-21,09:00,0,sleeping
2025-12-21,09:15,0,sleeping
2025-12-21,09:30,0,sleeping
2025-12-21,09:45,0,sleeping
2025-12-21,10:00,0,sleeping
2025-12-21,10:15,0,sleeping
2025-12-21,10:30,0,sleeping
2025-12-21,10:45,0,sleeping
2025-12-21,11:00,0,sleeping
2025-12-21,11:15,0,sleeping
2025-12-21,11:30,0,sleeping
2025-12-21,11:45,0,sleeping
2025-12-21,12:00,0,sleeping
2025-12-21,12:15,0,sleeping
2025-12-21,12:30,0,sleeping
2025-12-21,12:45,0,sleeping
2025-12-21,13:00,0,sleeping
2025-12-21,13:15,0,sleeping
2025-12-21,13:30,0,sleeping
2025-12-21,13:45,0,sleeping
2025-12-21,14:00,0,sleeping
2025-12-21,14:15,0,sleeping
2025-12-21,14:30,0,sleeping
2025-12-21,14:45,0,sleeping
2025-12-21,15:00,9,sleeping
2025-12-21,15:15,10,sedentary
2025-12-21,15:30,0,sedentary
2025-12-21,15:45,118,sedentary
2025-12-21,16:00,148,sedentary
2025-12-21,16:15,215,active
2025-12-21,16:30,157,sedentary
2025-12-21,16:45,45,sedentary
2025-12-21,17:00,68,sedentary
2025-12-21,17:15,152,sedentary
2025-12-21,17:30,263,active
2025-12-21,17:45,229,sedentary
2025-12-21,18:00,94,sedentary
2025-12-21,18:15,11,sedentary
2025-12-21,18:30,7,sedentary
2025-12-21,18:45,92,sedentary
2025-12-21,19:00,72,sedentary
2025-12-21,19:15,0,sedentary
2025-12-21,19:30,62,sedentary
2025-12-21,19:45,0,sedentary
2025-12-21,20:00,227,active
2025-12-21,20:15,41,sedentary
2025-12-21,20:30,95,generic
2025-12-21,20:45,12,sedentary
2025-12-21,21:00,0,sedentary
2025-12-21,21:15,0,sedentary
2025-12-21,21:30,0,sedentary
2025-12-21,21:45,0,sedentary
2025-12-21,22:00,0,sedentary
2025-12-21,22:15,0,sedentary
2025-12-21,22:30,0,sedentary
2025-12-21,22:45,0,sedentary
2025-12-21,23:00,0,sedentary
2025-12-21,23:15,0,sedentary
2025-12-21,23:30,0,sedentary
2025-12-21,23:45,0,sedentary
2025-12-21,00:00,0,sedentary
2025-12-21,00:15,130,sedentary
2025-12-21,00:30,229,active
2025-12-21,00:45,157,sedentary
2025-12-21,01:00,61,sedentary
2025-12-21,01:15,14,sedentary
2025-12-21,01:30,40,generic
2025-12-21,01:45,30,sedentary
2025-12-21,02:00,111,sedentary
2025-12-21,02:15,184,active
2025-12-21,02:30,0,sedentary
2025-12-21,02:45,0,sedentary
2025-12-21,03:00,0,sedentary
2025-12-21,03:15,52,sedentary
2025-12-21,03:30,0,sleeping
2025-12-21,03:45,0,sleeping
2025-12-21,04:00,0,sleeping
2025-12-21,04:15,0,sleeping
2025-12-21,04:30,74,sleeping
2025-12-21,04:45,0,sleeping
2025-12-21,05:00,0,sleeping
2025-12-21,05:15,0,sleeping
2025-12-21,05:30,0,sleeping
2025-12-21,05:45,0,sleeping
2025-12-22,06:00,0,sleeping
2025-12-22,06:15,17,sleeping
2025-12-22,06:30,0,sleeping
2025-12-22,06:45,14,sleeping
2025-12-22,07:00,0,sleeping
2025-12-22,07:15,0,sleeping
2025-12-22,07:30,0,sleeping
2025-12-22,07:45,0,sleeping
2025-12-22,08:00,0,sleeping
2025-12-22,08:15,0,sleeping
2025-12-22,08:30,0,sleeping
2025-12-22,08:45,0,sleeping
2025-12-22,09:00,0,sleeping
2025-12-22,09:15,0,sleeping
2025-12-22,09:30,0,sleeping
2025-12-22,09:45,0,sleeping
2025-12-22,10:00,0,sleeping
2025-12-22,10:15,0,sleeping
2025-12-22,10:30,0,sleeping
2025-12-22,10:45,0,sleeping
2025-12-22,11:00,0,sleeping
2025-12-22,11:15,0,sleeping
2025-12-22,11:30,0,sleeping
2025-12-22,11:45,0,sleeping
2025-12-22,12:00,8,sleeping
2025-12-22,12:15,0,sleeping
2025-12-22,12:30,0,sleeping
2025-12-22,12:45,0,sleeping
2025-12-22,13:00,0,sleeping
2025-12-22,13:15,0,sleeping
2025-12-22,13:30,0,sleeping
2025-12-22,13:45,9,sleeping
2025-12-22,14:00,41,sedentary
2025-12-22,14:15,0,sedentary
2025-12-22,14:30,57,sedentary
2025-12-22,14:45,193,sedentary
2025-12-22,15:00,977,active
2025-12-22,15:15,974,active
2025-12-22,15:30,1869,highlyActive
2025-12-22,15:45,108,generic
2025-12-22,16:00,31,sedentary
2025-12-22,16:15,119,sedentary
2025-12-22,16:30,32,sedentary
2025-12-22,16:45,139,active
2025-12-22,17:00,0,sedentary
2025-12-22,17:15,0,sedentary
2025-12-22,17:30,0,sedentary
2025-12-22,17:45,12,sedentary
2025-12-22,18:00,190,sedentary
2025-12-22,18:15,265,active
2025-12-22,18:30,0,sedentary
2025-12-22,18:45,55,sedentary
2025-12-22,19:00,45,sedentary
2025-12-22,19:15,23,sedentary
2025-12-22,19:30,80,sedentary
2025-12-22,19:45,178,active
2025-12-22,20:00,32,sedentary
2025-12-22,20:15,210,active
2025-12-22,20:30,86,sedentary
2025-12-22,20:45,84,sedentary
2025-12-22,21:00,121,generic
2025-12-22,21:15,215,active
2025-12-22,21:30,113,sedentary
2025-12-22,21:45,74,active
2025-12-22,22:00,106,generic
2025-12-22,22:15,107,active
2025-12-22,22:30,103,generic
2025-12-22,22:45,40,generic
2025-12-22,23:00,92,generic
2025-12-22,23:15,33,generic
2025-12-22,23:30,30,sedentary
2025-12-22,23:45,162,generic
2025-12-22,00:00,105,active
2025-12-22,00:15,76,generic
2025-12-22,00:30,95,active
2025-12-22,00:45,109,generic
2025-12-22,01:00,118,active
2025-12-22,01:15,102,sedentary
2025-12-22,01:30,31,sedentary
2025-12-22,01:45,0,sedentary
2025-12-22,02:00,22,sedentary
2025-12-22,02:15,121,active
2025-12-22,02:30,61,sedentary
2025-12-22,02:45,0,sedentary
2025-12-22,03:00,0,sedentary
2025-12-22,03:15,0,sedentary
2025-12-22,03:30,263,active
2025-12-22,03:45,27,sedentary
2025-12-22,04:00,101,sedentary
2025-12-22,04:15,0,sedentary
2025-12-22,04:30,0,sleeping
2025-12-22,04:45,0,sleeping
2025-12-22,05:00,0,sleeping
2025-12-22,05:15,0,sleeping
2025-12-22,05:30,0,sleeping
2025-12-22,05:45,0,sleeping
2025-12-23,06:00,0,sleeping
2025-12-23,06:15,0,sleeping
2025-12-23,06:30,0,sleeping
2025-12-23,06:45,0,sleeping
2025-12-23,07:00,13,sleeping
2025-12-23,07:15,0,sleeping
2025-12-23,07:30,0,sleeping
2025-12-23,07:45,11,sleeping
2025-12-23,08:00,0,sleeping
2025-12-23,08:15,0,sleeping
2025-12-23,08:30,0,sleeping
2025-12-23,08:45,0,sleeping
2025-12-23,09:00,0,sleeping
2025-12-23,09:15,0,sleeping
2025-12-23,09:30,0,sleeping
2025-12-23,09:45,0,sleeping
2025-12-23,10:00,0,sleeping
2025-12-23,10:15,0,sleeping
2025-12-23,10:30,0,sleeping
2025-12-23,10:45,0,sleeping
2025-12-23,11:00,0,sleeping
2025-12-23,11:15,0,sleeping
2025-12-23,11:30,0,sleeping
2025-12-23,11:45,0,sleeping
2025-12-23,12:00,0,sleeping
2025-12-23,12:15,0,sleeping
2025-12-23,12:30,0,sleeping
2025-12-23,12:45,0,sleeping
2025-12-23,13:00,0,sleeping
2025-12-23,13:15,0,none
2025-12-23,13:30,0,none
2025-12-23,13:45,0,none
2025-12-23,14:00,0,sedentary
2025-12-23,14:15,0,sedentary
2025-12-23,14:30,0,sedentary
2025-12-23,14:45,0,sedentary
2025-12-23,15:00,117,active
2025-12-23,15:15,56,generic
2025-12-23,15:30,144,active
2025-12-23,15:45,262,generic
2025-12-23,16:00,0,generic
2025-12-23,16:15,171,active
2025-12-23,16:30,47,generic
2025-12-23,16:45,0,generic
2025-12-23,17:00,0,generic
2025-12-23,17:15,11,generic
2025-12-23,17:30,48,generic
2025-12-23,17:45,46,generic
2025-12-23,18:00,59,sedentary
2025-12-23,18:15,81,sedentary
2025-12-23,18:30,299,active
2025-12-23,18:45,21,sedentary
2025-12-23,19:00,50,sedentary
2025-12-23,19:15,73,generic
2025-12-23,19:30,0,sedentary
2025-12-23,19:45,11,sedentary
2025-12-23,20:00,0,sedentary
2025-12-23,20:15,126,sedentary
2025-12-23,20:30,0,sedentary
2025-12-23,20:45,0,sedentary
2025-12-23,21:00,0,sedentary
2025-12-23,21:15,0,sedentary
2025-12-23,21:30,81,sedentary
2025-12-23,21:45,348,active
2025-12-23,22:00,66,sedentary
2025-12-23,22:15,0,sedentary
2025-12-23,22:30,0,sedentary
2025-12-23,22:45,0,sedentary
2025-12-23,23:00,16,sedentary
2025-12-23,23:15,136,active
2025-12-23,23:30,125,generic
2025-12-23,23:45,33,sedentary
2025-12-23,00:00,124,sedentary
2025-12-23,00:15,142,sedentary
2025-12-23,00:30,35,sedentary
2025-12-23,00:45,12,sedentary
2025-12-23,01:00,279,active
